Domain,Rank,Category,Language,SLD,SLD Rank,SLD Category,SLD Language,DNS,HTTP,IP,IP Details,,,,
,,,,,,,,,,,23.23.145.140,N,US,Ashburn,39.0437/-77.4875
zzumer.com,130236,,,zzumer.com,130236,,,N,N,Y,212.76.138.133,Y,RU,Moscow,55.7522/37.6156
www.seologic.com,,,,seologic.com,130310,,,N,N,P,174.129.20.208,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,184.73.171.204,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.22.234.17,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.146,N,US,Ashburn,39.0437/-77.4875
tcuniverse.com,130365,,,tcuniverse.com,130365,,,N,N,Y,81.23.251.36,Y,NL,None,52.5/5.75
www.wifiwien.at,,,,wifiwien.at,130382,,,N,N,Y,194.232.81.154,Y,AT,None,47.3333/13.3333
marquismen.com,130461,,,marquismen.com,130461,,,N,N,Y,199.231.225.150,Y,US,Olathe,38.8518/-94.7786
pragcap.com,130478,,,pragcap.com,130478,,,N,N,Y,216.194.165.62,Y,US,Los Angeles,33.9571/-118.4041
visitoslo.com,130600,,,visitoslo.com,130600,,,N,N,Y,31.185.25.152,Y,NO,None,62.0/10.0
www.winkbingo.com,,,,winkbingo.com,130631,,,N,N,Y,213.52.252.217,Y,GB,None,51.5/-0.13
pnuha.com,130678,,,pnuha.com,130678,,,N,N,Y,5.9.175.164,Y,DE,None,51.0/9.0
suppercentr.com,130688,,,suppercentr.com,130688,,,N,N,Y,212.224.112.169,Y,DE,None,51.0/9.0
bankingawareness.com,130762,,,bankingawareness.com,130762,,,N,N,Y,192.249.118.2,Y,US,Los Angeles,33.9571/-118.4041
danatarin.com,130777,,,danatarin.com,130777,,,N,N,Y,64.186.147.108,Y,US,Atlanta,33.7952/-84.3248
snupit.co.za,130785,,,snupit.co.za,130785,,,N,N,Y,41.185.16.67,Y,ZA,None,-29.0/24.0
gilcamporazorandomthoughts.info,130805,,,gilcamporazorandomthoughts.info,130805,,,N,N,P,50.63.202.17,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
phuket101.net,130824,,,phuket101.net,130824,,,N,N,Y,50.63.202.9,Y,US,Scottsdale,33.6119/-111.8906
avtosale.ua,130844,,,avtosale.ua,130844,,,N,N,Y,195.214.195.76,Y,UA,None,49.0/32.0
jublfood.net,130989,,,jublfood.net,130989,,,N,N,Y,115.118.34.174,Y,IN,None,20.0/77.0
inblogspot.com,131117,,,inblogspot.com,131117,,,N,Y,N,192.31.186.135,N,US,Wilmington,39.7157/-75.5281
domarketup.com,131123,,,domarketup.com,131123,,,N,N,Y,69.93.220.190,Y,US,Houston,29.7523/-95.367
www.bingosys.net,,,,bingosys.net,131142,,,N,N,Y,217.147.115.11,Y,GI,None,36.1833/-5.3667
www.supconnect.com,,,,supconnect.com,131144,,,N,N,Y,64.90.38.203,Y,US,Brea,33.9269/-117.8612
devbistro.com,131159,,,devbistro.com,131159,,,N,N,Y,199.187.208.12,Y,US,Atlanta,33.7516/-84.3915
torjackan.info,131193,,,torjackan.info,131193,,,N,N,Y,50.63.202.17,Y,US,Scottsdale,33.6119/-111.8906
www.botianews.com,,,,botianews.com,131194,,,N,N,Y,199.201.123.90,Y,CA,Montreal,45.5423/-73.5616
invoiceninja.com,131205,,,invoiceninja.com,131205,,,N,N,Y,50.63.202.28,Y,US,Scottsdale,33.6119/-111.8906
trunkroute.com,131245,,,trunkroute.com,131245,,,N,N,Y,184.168.221.23,Y,US,Scottsdale,33.6119/-111.8906
xaxtube.com,131281,,,xaxtube.com,131281,,,N,Y,N,46.229.163.152,N,US,None,38.0/-97.0
androidpit.it,131287,,,androidpit.it,131287,,,N,N,Y,78.47.255.89,Y,DE,None,51.0/9.0
joomunited.com,131300,,,joomunited.com,131300,,,N,Y,N,,,,,
hospedandosites.com.br,131307,,,hospedandosites.com.br,131307,,,N,N,Y,107.6.144.42,Y,US,Chicago,41.8876/-87.6368
southeasttexas.com,131329,,,southeasttexas.com,131329,,,N,N,Y,70.42.97.21,Y,US,Atlanta,33.7516/-84.3915
www.altamiraweb.com,,,,altamiraweb.com,131334,,,N,N,Y,194.185.99.16,Y,IT,None,42.8333/12.8333
trafic-site.ro,131362,,,trafic-site.ro,131362,,,N,N,Y,89.42.219.21,Y,RO,BraÅŸov,45.6333/25.5833
wipmania.com,131383,,,wipmania.com,131383,,,N,N,Y,116.251.214.147,Y,SG,None,1.3667/103.8
ruwrz.ru,131384,,,ruwrz.ru,131384,,,N,N,Y,5.79.87.6,Y,NL,Amsterdam,52.35/4.9167
mariops.com,131394,,,mariops.com,131394,,,N,N,Y,1.1.1.1,Y,AU,None,-27.0/133.0
stena.ee,131451,,,stena.ee,131451,,,N,N,Y,188.92.161.121,Y,EE,None,59.0/26.0
www.webjam.com,,,,webjam.com,131482,,,N,N,Y,54.229.206.238,Y,IE,None,53.0/-8.0
porntitan.com,131520,,,porntitan.com,131520,,,N,Y,N,66.254.96.2,N,US,Waltham,42.403/-71.259
natureknows.org,131530,,,natureknows.org,131530,,,N,N,Y,50.63.202.26,Y,US,Scottsdale,33.6119/-111.8906
droidguru.org,131546,,,droidguru.org,131546,,,N,N,Y,50.28.77.10,Y,US,Lansing,42.7257/-84.636
sanmin.com.tw,131563,,,sanmin.com.tw,131563,,,N,Y,N,113.196.56.91,N,TW,Taipei,25.0392/121.525
cwmars.org,131593,,,cwmars.org,131593,,,N,N,Y,134.241.192.17,Y,US,Shrewsbury,42.2865/-71.7147
webrush.net,131652,,,webrush.net,131652,,,N,Y,N,66.171.240.46,N,US,Los Angeles,34.053/-118.2642
rightsourcerx.com,131668,,,rightsourcerx.com,131668,,,N,N,Y,205.145.65.225,Y,US,Louisville,38.2542/-85.7594
www.mygaycash.com,,,,mygaycash.com,131755,,,N,N,Y,99.192.137.51,Y,US,Franklin,42.5181/-83.263
basico.com,131761,,,basico.com,131761,,,N,N,Y,184.168.221.26,Y,US,Scottsdale,33.6119/-111.8906
ztunnel.com,131842,,,ztunnel.com,131842,,,Y,Y,N,216.218.254.8,N,US,Fremont,37.5155/-121.8962
,,,,,,,,,,,184.105.146.19,N,US,Beverly Hills,34.0736/-118.4004
faithfreedom.org,131850,,,faithfreedom.org,131850,,,N,N,Y,208.115.221.110,Y,US,Dallas,32.7791/-96.8028
studential.com,131854,,,studential.com,131854,,,N,N,Y,84.18.207.42,Y,GB,None,51.5/-0.13
internet.gouv.fr,131874,,,internet.gouv.fr,131874,,,N,N,Y,213.139.104.37,Y,FR,None,48.86/2.35
victorschueller.com,131914,,,victorschueller.com,131914,,,N,N,P,199.83.129.110,Y,US,Los Angeles,34.0522/-118.2437
,,,,,,,,,,,199.83.131.195,N,US,Dover,39.1588/-75.4941
webzen.kr,131934,,,webzen.kr,131934,,,N,N,Y,202.14.103.194,Y,KR,None,37.57/126.98
franceprix.fr,131938,,,franceprix.fr,131938,,,N,N,Y,87.98.154.34,Y,FR,None,48.86/2.35
prudential.com.sg,131995,,,prudential.com.sg,131995,,,N,N,Y,203.116.72.76,Y,SG,Singapore,1.2931/103.8558
www.hediyekulubu.com,,,,hediyekulubu.com,132001,,,N,N,Y,95.211.178.243,Y,NL,Amsterdam,52.35/4.9167
byegm.gov.tr,132075,,,byegm.gov.tr,132075,,,N,N,P,88.255.185.195,Y,TR,None,39.0/35.0
,,,,,,,,,,,88.255.185.214,N,TR,None,39.0/35.0
,,,,,,,,,,,88.255.185.194,N,TR,None,39.0/35.0
p234.com,132090,,,p234.com,132090,,,N,N,Y,180.178.57.179,Y,HK,None,22.25/114.1667
bankingjobsresults.in,132126,,,bankingjobsresults.in,132126,,,N,N,Y,182.50.148.1,Y,SG,None,1.3667/103.8
winner.co.il,132151,,,winner.co.il,132151,,,N,N,Y,194.90.184.11,Y,IL,None,31.5/34.75
,,,,,,,,,,,194.90.156.145,Y,IL,None,31.5/34.75
dnsireland.com,132207,,,dnsireland.com,132207,,,N,N,Y,78.137.164.40,Y,GB,None,51.5/-0.13
judiciary.gov.ph,132236,,,judiciary.gov.ph,132236,,,N,N,Y,121.96.32.13,Y,PH,Quezon,15.5512/120.8147
baublebox.com,132247,,,baublebox.com,132247,,,N,N,Y,206.208.118.199,Y,US,Anaheim,33.8468/-117.9573
wznoc.com,132264,,,wznoc.com,132264,,,N,N,Y,174.36.153.169,Y,US,Seattle,47.6062/-122.3321
derivion.com,132270,,,derivion.com,132270,,,N,N,Y,206.71.21.22,Y,US,Milwaukee,43.1633/-87.9944
dziecisawazne.pl,132325,,,dziecisawazne.pl,132325,,,N,N,Y,176.9.252.81,Y,DE,None,51.0/9.0
dw-world.de,132367,,,dw-world.de,132367,,,N,Y,N,194.55.26.46,N,DE,Berlin,52.5167/13.4
,,,,,,,,,,,194.55.30.46,N,DE,Berlin,54.0333/10.45
jps.go.cr,132381,,,jps.go.cr,132381,,,N,N,P,200.91.72.19,Y,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,196.40.67.146,N,CR,San JosÃ©,9.9333/-84.0833
asianews.it,132396,,,asianews.it,132396,,,N,Y,N,95.174.9.211,N,IT,None,42.8333/12.8333
buyforyou.com.tw,132413,,,buyforyou.com.tw,132413,,,N,N,Y,211.76.134.11,Y,TW,None,23.5/121.0
bebetsy.com,132421,,,bebetsy.com,132421,,,N,N,Y,166.70.120.20,Y,US,Salt Lake City,40.6576/-111.884
ebizmarts.com,132435,,,ebizmarts.com,132435,,,N,Y,N,,,,,
www.ebizmarts.com,,,,ebizmarts.com,132435,,,N,N,Y,50.16.234.178,Y,US,Ashburn,39.0437/-77.4875
links.org.au,132449,,,links.org.au,132449,,,N,Y,Y,70.87.222.161,Y,US,Houston,29.7523/-95.367
weare.ir,132454,,,weare.ir,132454,,,N,N,Y,78.138.98.169,Y,DE,None,51.0/9.0
nohold.net,132551,,,nohold.net,132551,,,N,N,Y,209.237.22.156,Y,US,San Jose,37.425/-121.946
javatechig.com,132595,,,javatechig.com,132595,,,N,N,Y,66.147.242.160,Y,US,Provo,40.2181/-111.6133
kpkt.gov.my,132624,,,kpkt.gov.my,132624,,,N,N,Y,218.208.4.136,Y,MY,None,2.5/112.5
speakupwny.com,132634,,,speakupwny.com,132634,,,N,N,Y,72.236.255.13,Y,US,None,38.0/-97.0
www.iphytoscience.com,,,,iphytoscience.com,132641,,,N,N,Y,96.9.143.71,Y,US,Scranton,41.409/-75.6624
clippings.me,132772,,,clippings.me,132772,,,N,N,Y,50.63.202.22,Y,US,Scottsdale,33.6119/-111.8906
pumpsanddumps.com,132917,,,pumpsanddumps.com,132917,,,N,N,Y,50.63.202.31,Y,US,Scottsdale,33.6119/-111.8906
allmuz.org,132931,,,allmuz.org,132931,,,N,N,Y,194.1.236.27,Y,RU,None,60.0/100.0
personalitatealfa.com,132932,,,personalitatealfa.com,132932,,,N,N,Y,89.42.217.177,Y,RO,BraÅŸov,45.6333/25.5833
porns.pl,132952,,,porns.pl,132952,,,N,Y,N,,,,,
pais.co.il,132978,,,pais.co.il,132978,,,N,N,Y,81.218.71.81,Y,IL,None,31.5/34.75
,,,,,,,,,,,81.218.71.145,Y,IL,None,31.5/34.75
www.cpami.gov.tw,,,,cpami.gov.tw,133038,,,N,N,Y,210.69.204.27,Y,TW,Taipei,25.0392/121.525
hindu-blog.com,133080,,,hindu-blog.com,133080,,,N,N,Y,184.168.221.12,Y,US,Scottsdale,33.6119/-111.8906
mystream.uz,133114,,,mystream.uz,133114,,,N,N,Y,217.29.116.229,Y,UZ,None,41.0/64.0
piposay.com,133135,,,piposay.com,133135,,,N,N,Y,184.168.221.11,Y,US,Scottsdale,33.6119/-111.8906
projectlibre.org,133139,,,projectlibre.org,133139,,,N,N,Y,50.63.202.10,Y,US,Scottsdale,33.6119/-111.8906
therapynotes.com,133158,,,therapynotes.com,133158,,,N,N,Y,207.8.206.125,Y,US,Fairport,43.1005/-77.426
daretoku.net,133189,,,daretoku.net,133189,,,N,N,Y,49.212.216.209,Y,JP,Osaka,34.6864/135.52
secretcity.de,133241,,,secretcity.de,133241,,,N,N,Y,194.169.239.171,Y,DE,None,51.0/9.0
viajaronline.com.br,133260,,,viajaronline.com.br,133260,,,N,N,Y,177.47.103.21,Y,BR,None,-10.0/-55.0
nashvillegab.com,133351,,,nashvillegab.com,133351,,,N,N,Y,184.168.221.3,Y,US,Scottsdale,33.6119/-111.8906
robertocavalli.net,133417,,,robertocavalli.net,133417,,,N,N,Y,217.70.144.97,Y,IT,None,42.8333/12.8333
www.mtggoldfish.com,,,,mtggoldfish.com,133459,,,N,N,P,50.16.233.102,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.22.234.17,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.21.106.65,N,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.20,N,US,Ashburn,39.0437/-77.4875
happybidday.com,133462,,,happybidday.com,133462,,,N,N,Y,72.52.173.99,Y,US,Lansing,42.7257/-84.636
www.ufv.ca,,,,ufv.ca,133525,,,N,N,Y,198.162.98.150,Y,CA,Abbotsford,49.0312/-122.3012
allpolus.com,133541,,,allpolus.com,133541,,,N,N,Y,93.158.223.21,Y,NL,None,52.5/5.75
onlineaccessplus.com,133567,,,onlineaccessplus.com,133567,,,N,N,Y,204.124.86.201,Y,US,None,38.0/-97.0
pepperplate.com,133617,,,pepperplate.com,133617,,,N,N,Y,50.63.202.21,Y,US,Scottsdale,33.6119/-111.8906
familiar.co.jp,133676,,,familiar.co.jp,133676,,,N,N,Y,219.166.75.186,Y,JP,Tokyo,35.685/139.7514
keikolynn.com,133689,,,keikolynn.com,133689,,,N,N,P,50.63.202.14,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
worldspan.com,133699,,,worldspan.com,133699,,,N,N,Y,216.113.132.22,Y,US,Atlanta,33.6594/-84.3973
www.nesinc.com,,,,nesinc.com,133728,,,N,N,Y,204.249.174.130,Y,US,None,38.0/-97.0
americorps.gov,133743,,,americorps.gov,133743,,,N,Y,N,128.121.39.11,N,US,Englewood,39.6237/-104.8738
hrblockonline.ca,133754,,,hrblockonline.ca,133754,,,N,N,Y,54.84.55.162,Y,US,Ashburn,39.0437/-77.4875
www.orangetv.co.id,,,,orangetv.co.id,133776,,,N,N,Y,103.7.1.168,Y,ID,None,-5.0/120.0
futfanatics.com.br,133830,,,futfanatics.com.br,133830,,,N,N,Y,177.67.122.35,Y,BR,None,-10.0/-55.0
www.freeway.gov.tw,,,,freeway.gov.tw,133853,,,N,N,Y,117.56.43.43,Y,TW,Taipei,25.0392/121.525
,,,,,,,,,,,163.29.218.229,Y,TW,None,23.5/121.0
freedomhouse.org,133897,,,freedomhouse.org,133897,,,N,Y,N,198.90.22.194,N,US,None,38.0/-97.0
fitnessworld.dk,134008,,,fitnessworld.dk,134008,,,N,N,P,190.93.254.107,Y,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,190.93.255.107,N,CR,San JosÃ©,9.9333/-84.0833
mistersmoke.com,134071,,,mistersmoke.com,134071,,,N,N,Y,94.23.1.15,Y,FR,None,48.86/2.35
notalwaysrelated.com,134075,,,notalwaysrelated.com,134075,,,N,N,Y,67.215.236.239,Y,US,Santa Ana,33.7633/-117.7942
betfair.com.au,134130,,,betfair.com.au,134130,,,N,Y,N,210.4.86.68,N,AU,None,-27.0/133.0
daneshforum.ir,134135,,,daneshforum.ir,134135,,,N,N,Y,109.201.133.116,Y,NL,Rozendaal,52.0074/5.9654
cjinc.info,134170,,,cjinc.info,134170,,,N,N,P,184.168.221.4,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
buysll.com,134282,,,buysll.com,134282,,,N,N,Y,184.168.221.69,Y,US,Scottsdale,33.6119/-111.8906
atecproject.com,134335,,,atecproject.com,134335,,,N,N,Y,97.79.236.186,Y,US,None,38.0/-97.0
carabinasypistolas.com,134351,,,carabinasypistolas.com,134351,,,N,Y,N,178.33.114.109,N,ES,None,40.0/-4.0
tajemnemiasto.com,134354,,,tajemnemiasto.com,134354,,,N,N,Y,194.169.239.92,Y,DE,None,51.0/9.0
k12.ms.us,134363,,,k12.ms.us,134363,,,N,N,Y,216.229.194.4,Y,US,Jackson,32.2912/-90.1844
countyofventura.org,134364,,,countyofventura.org,134364,,,N,N,Y,157.145.215.100,Y,US,Ventura,34.3562/-119.1462
teensafe.com,134376,,,teensafe.com,134376,,,N,N,Y,64.93.79.110,Y,US,Los Angeles,34.0565/-118.4136
brabus.com,134412,,,brabus.com,134412,,,N,N,Y,213.198.78.61,Y,DE,None,51.0/9.0
odishatv.in,134442,,,odishatv.in,134442,,,N,N,Y,202.62.224.54,Y,IN,None,20.0/77.0
vidoc.com,134448,,,vidoc.com,134448,,,N,N,Y,37.59.179.120,Y,FR,None,48.86/2.35
faniq.com,134460,,,faniq.com,134460,,,N,N,Y,198.148.26.44,Y,US,None,38.0/-97.0
coduripostale.com,134468,,,coduripostale.com,134468,,,N,N,Y,89.42.216.151,Y,RO,BraÅŸov,45.6333/25.5833
dinheirama.com,134504,,,dinheirama.com,134504,,,N,N,Y,209.222.17.194,Y,US,Matawan,40.4169/-74.2579
occompt.com,134540,,,occompt.com,134540,,,N,N,Y,12.1.88.45,Y,US,Orlando,28.4913/-81.4097
freebizads.ca,134547,,,freebizads.ca,134547,,,N,N,Y,184.107.173.18,Y,CA,Montreal,45.5/-73.5833
smart-ip.net,134556,,,smart-ip.net,134556,,,N,N,Y,199.168.142.120,Y,US,Clarks Summit,41.4486/-75.728
chitraloka.com,134577,,,chitraloka.com,134577,,,N,N,Y,202.65.151.113,Y,IN,None,20.0/77.0
www.paypal-communication.com,,,,paypal-communication.com,134603,,,N,N,Y,96.47.24.2,Y,US,Burlington,42.5051/-71.2047
gengo-chan.com,134644,,,gengo-chan.com,134644,,,N,N,Y,188.120.248.137,Y,RU,Moscow,55.7522/37.6156
vpntraffic.com,134656,,,vpntraffic.com,134656,,,Y,Y,N,98.126.129.250,N,US,Orange,33.8138/-117.7986
podcastersparadise.com,134659,,,podcastersparadise.com,134659,,,N,N,Y,50.63.202.20,Y,US,Scottsdale,33.6119/-111.8906
egain.net,134684,,,egain.net,134684,,,N,N,P,140.89.68.3,Y,US,Novato,38.1348/-122.561
,,,,,,,,,,,64.211.245.130,N,US,Chesterfield,38.65/-90.5334
www.is-best.net,,,,is-best.net,134728,,,N,N,Y,199.59.243.109,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.107,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.106,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.108,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.105,Y,US,New York,40.7391/-73.9826
3ajlpost.com,134750,,,3ajlpost.com,134750,,,N,N,Y,192.169.81.38,Y,US,Dallas,32.7791/-96.8028
s-white.com,134767,,,s-white.com,134767,,,N,N,Y,210.148.252.50,Y,JP,None,35.69/139.69
opencartx.com,134778,,,opencartx.com,134778,,,N,N,Y,205.134.255.14,Y,US,Los Angeles,34.1173/-118.26
tweeety.com,134818,,,tweeety.com,134818,,,N,N,Y,192.187.108.178,Y,US,Kansas City,39.1472/-94.5735
www.yymm8.com,,,,yymm8.com,134844,,,N,N,Y,182.16.102.4,Y,HK,None,22.25/114.1667
epochtimes.com.br,134865,,,epochtimes.com.br,134865,,,Y,Y,N,198.41.189.196,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.190.196,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.191.196,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.184.197,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.188.196,N,US,San Francisco,37.7697/-122.3933
dlsu.edu.ph,134893,,,dlsu.edu.ph,134893,,,N,N,Y,202.57.58.1,Y,PH,San Juan,14.6/121.0333
wmdepo.com,134922,,,wmdepo.com,134922,,,N,N,Y,184.168.221.91,Y,US,Scottsdale,33.6119/-111.8906
ibaraki.ac.jp,134926,,,ibaraki.ac.jp,134926,,,N,N,Y,157.80.254.22,Y,JP,Ibaraki,34.8167/135.5667
infenia.com,134965,,,infenia.com,134965,,,N,N,P,50.63.202.26,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
hp.nic.in,134989,,,hp.nic.in,134989,,,N,N,Y,164.100.150.194,Y,IN,None,20.0/77.0
goldenworks.eu,134994,,,goldenworks.eu,134994,,,N,N,Y,89.42.216.102,Y,RO,BraÅŸov,45.6333/25.5833
voafanti.com,135015,,,voafanti.com,135015,,,N,Y,N,23.61.194.226,N,US,Cambridge,42.3626/-71.0843
,,,,,,,,,,,23.61.194.219,N,US,Cambridge,42.3626/-71.0843
www.oxid.it,,,,oxid.it,135034,,,N,N,Y,213.205.40.169,Y,IT,None,42.8333/12.8333
whoismikehobbs.com,135095,,,whoismikehobbs.com,135095,,,N,N,Y,97.79.236.109,Y,US,None,38.0/-97.0
www.bkcp.be,,,,bkcp.be,135101,,,N,N,Y,145.226.45.138,Y,FR,Strasbourg,48.6004/7.7874
storyboardthat.com,135185,,,storyboardthat.com,135185,,,N,N,Y,184.168.221.2,Y,US,Scottsdale,33.6119/-111.8906
mommyinsports.com,135258,,,mommyinsports.com,135258,,,N,N,P,50.63.202.14,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
iu45.com,135307,,,iu45.com,135307,,,N,Y,N,76.73.45.186,N,US,Denver,39.7525/-104.9995
ecommercestore.com.br,135376,,,ecommercestore.com.br,135376,,,N,N,Y,50.23.176.119,Y,US,Dallas,32.9299/-96.8353
foresight.jp,135393,,,foresight.jp,135393,,,N,N,Y,202.218.52.22,Y,JP,None,35.69/139.69
aichi-u.ac.jp,135460,,,aichi-u.ac.jp,135460,,,N,N,Y,202.16.124.3,Y,JP,None,35.69/139.69
mvdis.gov.tw,135476,,,mvdis.gov.tw,135476,,,N,N,Y,202.39.131.145,Y,TW,None,23.5/121.0
ticket.com.tw,135480,,,ticket.com.tw,135480,,,N,Y,N,,,,,
blueheronhealthnews.com,135484,,,blueheronhealthnews.com,135484,,,N,N,Y,198.46.93.34,Y,US,Los Angeles,33.9571/-118.4041
outerwall.com,135512,,,outerwall.com,135512,,,N,N,Y,64.85.76.166,Y,US,Chesterfield,38.65/-90.5334
convergent7.com,135513,,,convergent7.com,135513,,,N,N,Y,173.201.209.128,Y,US,Scottsdale,33.6119/-111.8906
alittlebiteoflife.net,135576,,,alittlebiteoflife.net,135576,,,N,N,Y,192.145.238.142,Y,US,Los Angeles,33.9571/-118.4041
coins-e.com,135578,,,coins-e.com,135578,,,N,N,Y,50.63.202.8,Y,US,Scottsdale,33.6119/-111.8906
daopay.com,135594,,,daopay.com,135594,,,N,N,Y,195.58.177.10,Y,AT,None,47.3333/13.3333
ordenjuridico.gob.mx,135692,,,ordenjuridico.gob.mx,135692,,,N,N,Y,201.159.134.119,Y,MX,Mexico City,19.4342/-99.1386
thatdailydeal.com,135725,,,thatdailydeal.com,135725,,,N,N,Y,65.60.46.42,Y,US,Chicago,41.8876/-87.6368
gloryhole.com,135767,,,gloryhole.com,135767,,,N,Y,N,64.88.250.78,N,US,Waltham,42.403/-71.259
,,,,,,,,,,,64.88.250.77,N,US,Waltham,42.403/-71.259
www.vietpress.vn,,,,vietpress.vn,135769,,,N,N,Y,112.213.89.38,Y,VN,Thanh Nguyen,9.8478/106.3456
www.yourporntube.com,,,,yourporntube.com,135770,,,N,N,Y,64.187.228.154,Y,US,Wilson,35.7876/-77.9844
kse.com.kw,135784,,,kse.com.kw,135784,,,N,N,Y,195.137.174.20,Y,KW,Kuwait City,29.3697/47.9783
mcdonaldsarabia.com,135805,,,mcdonaldsarabia.com,135805,,,N,N,Y,216.255.66.200,Y,US,None,38.0/-97.0
graphic4share.com,135825,,,graphic4share.com,135825,,,N,N,Y,93.158.223.21,Y,NL,None,52.5/5.75
rrkan.info,135832,,,rrkan.info,135832,,,N,Y,N,,,,,
pinceladasdaweb.com.br,135927,,,pinceladasdaweb.com.br,135927,,,N,N,Y,23.92.80.10,Y,US,Jacksonville,30.3322/-81.6556
namadownload.com,136005,,,namadownload.com,136005,,,N,N,Y,109.200.28.162,Y,GB,None,51.5/-0.13
world4freeus.com,136031,,,world4freeus.com,136031,,,N,N,Y,184.168.221.5,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,50.63.202.31,Y,US,Scottsdale,33.6119/-111.8906
mixtapedrop.info,136032,,,mixtapedrop.info,136032,,,N,N,Y,50.63.202.26,Y,US,Scottsdale,33.6119/-111.8906
vejapixel.com.br,136079,,,vejapixel.com.br,136079,,,N,N,Y,75.126.154.164,Y,US,Dallas,32.9299/-96.8353
gagreport.com,136109,,,gagreport.com,136109,,,N,Y,N,174.142.19.202,N,CA,Montreal,45.5/-73.5833
egrashry.nic.in,136117,,,egrashry.nic.in,136117,,,N,N,Y,164.100.148.100,Y,IN,None,20.0/77.0
easyorgsites.com,136161,,,easyorgsites.com,136161,,,N,N,Y,67.214.165.245,Y,US,South Bend,41.6565/-86.3473
daiichisankyo-hc.co.jp,136175,,,daiichisankyo-hc.co.jp,136175,,,N,N,Y,202.239.73.165,Y,JP,None,35.69/139.69
bvmalls.com,136178,,,bvmalls.com,136178,,,N,N,Y,184.168.221.4,Y,US,Scottsdale,33.6119/-111.8906
hjsplit.org,136194,,,hjsplit.org,136194,,,N,N,Y,178.79.145.102,Y,GB,None,51.5/-0.13
casinolasvegas.com,136222,,,casinolasvegas.com,136222,,,N,Y,N,88.81.155.245,N,GB,None,51.5/-0.13
,,,,,,,,,,,88.81.155.246,N,GB,None,51.5/-0.13
,,,,,,,,,,,88.81.155.247,N,GB,None,51.5/-0.13
,,,,,,,,,,,88.81.155.248,N,GB,None,51.5/-0.13
,,,,,,,,,,,88.81.155.243,N,GB,None,51.5/-0.13
,,,,,,,,,,,88.81.155.244,N,GB,None,51.5/-0.13
wo.tc,136226,,,wo.tc,136226,,,N,N,Y,211.233.75.83,Y,KR,None,37.57/126.98
blogspot.com.au,136248,,,blogspot.com.au,136248,,,N,Y,N,74.125.128.191,N,US,Mountain View,37.4192/-122.0574
arpg2.com,136301,,,arpg2.com,136301,,,N,Y,N,,,,,
